,Prec,ETo,T,Wilzsch,BachOst,KleineBockau
2013-11-12,0.0,0.7322580853682074,-0.08750000000000002,1.6383435401610775,1.0379679851832253,0.33786701670521935
2013-11-13,1.9000000000000001,0.11501531347508386,0.5,1.6816651241557214,0.965471623230586,0.4879446209364672
2013-11-14,0.0,0.3556840756241761,-1.6291666666666667,1.732863359785755,1.1829607090885037,0.4715900102189594
2013-11-15,0.2,0.13609436146473006,-0.7833333333333333,1.5320087430833154,0.8204788993253075,0.44330615403691653
2013-11-16,0.0,0.2716393340311017,0.7041666666666666,1.2779867278419943,0.7842307183489878,0.4248350642853783
2013-11-17,0.0,0.5572978922508596,1.9083333333333332,1.2760175649331469,0.7842307183489878,0.4063639745338401
2013-11-18,0.0,0.2892343745595508,0.9416666666666668,1.2760175649331469,0.7842307183489878,0.2585952565215346
2013-11-19,0.1,0.3677603923235456,1.3166666666666667,1.2799558907508417,0.7842307183489878,0.0
2013-11-20,6.7,0.11667685773170128,-0.5458333333333333,1.4611188783648072,0.8839132160338669,0.0
2013-11-21,0.1,0.01860385297151112,-1.2916666666666667,1.530039580174468,0.8657891255457071,0.0
2013-11-22,0.5,0.2979653272498946,0.75,1.3823523620109093,0.8023548088371477,0.0
2013-11-23,0.1,-0.013567964791774823,0.8458333333333333,1.864797274678534,1.2101468448207435,0.0
2013-11-24,4.9,0.2593250531764022,-1.6624999999999999,1.8903963924935507,1.2192088900648235,0.0
2013-11-25,0.4,0.2321139269856199,-5.2124999999999995,1.5379162318098578,1.155774573356264,0.0
2013-11-26,2.0,0.14074788445216108,-5.8999999999999995,1.2760175649331469,0.8023548088371477,0.0
2013-11-27,0.0,0.5029866264160758,-6.679166666666667,1.2760175649331469,0.7842307183489878,0.0
2013-11-28,5.0,0.2748548757769297,-0.6916666666666668,1.2760175649331469,0.7842307183489878,0.0
2013-11-29,7.2,0.3465314786387733,-1.0666666666666667,1.2760175649331469,0.7842307183489878,0.2553243343780331
2013-11-30,10.0,0.1032876432339081,-1.1875,1.2760175649331469,0.7842307183489878,0.49487127959329397
2013-12-01,3.9,0.25533394315612823,-0.6875,1.2760175649331469,0.7842307183489878,0.46870390244528154
2013-12-02,0.0,0.4152855516706396,-0.3125,1.2760175649331469,0.7842307183489878,0.6557236861796056
2013-12-03,0.0,1.1974101713001424,-1.325,1.2740484020242995,0.7842307183489878,0.5727961894825957
2013-12-04,5.3,0.5947746526269062,-3.0833333333333335,1.1519603016757576,0.7842307183489878,0.49871942329153107
2013-12-05,6.8,0.4250535666482063,-1.8708333333333333,1.246480121300435,0.7842307183489878,0.5027599741746801
2013-12-06,2.2,0.40978805940463825,-4.308333333333334,1.224819329303113,0.7842307183489878,0.5094942256465951
2013-12-07,8.0,0.32296280987534953,-3.829166666666667,1.1263611838607408,0.7842307183489878,0.49313961492908726
2013-12-08,1.7000000000000002,0.1925966235911685,-0.24583333333333335,1.000334757694504,0.7842307183489878,0.49871942329153107
2013-12-09,29.7,0.3249335274518267,1.5958333333333332,6.007916034893567,4.758499801561053,1.527328233830314
2013-12-10,0.7000000000000001,0.09172639796338675,2.8833333333333333,8.55207451312447,11.504001852096838,2.3639146738270647
2013-12-11,0.0,0.5795860686255926,2.9416666666666664,3.786700273713644,3.792366715173965,1.7676448077852223
2013-12-12,0.0,0.9719832179899854,4.133333333333334,2.5323435007778192,1.997883317899193,1.634306628641306
2013-12-13,0.0,0.7591437667033029,4.120833333333334,2.23106157572416,1.7176875248048684,1.7362824366445895
2013-12-14,2.5,0.4062039077272916,-1.4333333333333333,1.8903963924935507,1.6138378092340258,1.678367873986121
2013-12-15,0.0,0.7199224452892937,-0.06666666666666667,1.8667664375873814,1.2192088900648235,1.5369485930759068
2013-12-16,0.0,1.8630007145381549,3.9125,1.5615461867160272,1.2192088900648235,1.439013335955772
2013-12-17,0.0,2.0178276493427503,4.554166666666666,1.5595770238071798,1.2192088900648235,1.3853317313653641
2013-12-18,0.0,1.2893286954226233,1.5333333333333332,1.5595770238071798,1.2192088900648235,1.3431945578696678
2013-12-19,0.0,0.6812585764374083,-0.4583333333333333,1.5595770238071798,1.2192088900648235,1.2929762826076734
2013-12-20,0.8,0.04919977652212196,0.6708333333333334,1.5595770238071798,1.2192088900648235,1.192924546453508
2013-12-21,0.0,0.4842853634718337,-1.75,1.5457928834452475,1.2192088900648235,1.163678654346906
2013-12-22,0.7,0.44521265947804983,2.3958333333333335,1.5457928834452475,1.2192088900648235,1.0901791097105769
2013-12-23,3.5,0.22685093777075674,2.875,3.857590138432152,3.0613837809234026,1.1696432770791734
2013-12-24,0.0,1.2710573093888171,2.5416666666666665,4.401079101274048,3.7468911231644397,1.1357796125346868
2013-12-25,0.0,0.5530063268906806,2.6916666666666664,2.7036606738475473,2.216364598491864,1.0824828223141025
2013-12-26,0.30000000000000004,0.5255981688925827,2.5791666666666666,2.258629856448024,1.7176875248048684,1.0159099363346002
2013-12-27,1.0,0.5524840100770698,0.32083333333333336,2.2527223677214816,1.7176875248048684,1.0157175291496885
2013-12-28,0.0,0.7499553170322065,2.4458333333333333,1.9396254652147369,1.6969175816906998,0.9291342959393533
2013-12-29,2.8000000000000003,0.23312086747434216,0.42083333333333334,1.8923655554023981,1.6969175816906998,0.9235544875769095
2013-12-30,0.0,0.19476903741660698,-2.0166666666666666,1.8903963924935507,1.5722979230056886,0.9050833978253713
2013-12-31,0.0,0.4637039449313563,-2.029166666666667,1.6836342870645689,1.2295938616219078,0.8496701285707566
2014-01-01,0.0,0.42691099082630596,-2.1791666666666667,1.5595770238071798,1.2192088900648235,0.8496701285707566
2014-01-02,0.2,0.478445566030692,-0.13333333333333333,1.5595770238071798,1.2192088900648235,0.8496701285707566
2014-01-03,0.1,0.662455506197619,1.9166666666666667,1.5595770238071798,1.2192088900648235,0.7844440928856374
2014-01-04,0.1,1.2179493006484097,2.783333333333333,1.5595770238071798,1.2192088900648235,0.7573146798130657
2014-01-05,2.6,0.031143838252876362,1.3625,1.807691550321958,1.3334435771927504,0.7573146798130657
2014-01-06,0.0,0.733907278066046,0.6791666666666667,2.02233030738633,1.6346077523481943,0.7573146798130657
2014-01-07,0.7,0.8220010810281901,4.708333333333333,1.957347931394364,1.4476782643206774,0.728838416446111
2014-01-08,3.3,0.40597720912493857,4.7749999999999995,3.908788374062186,2.7301230321471097,0.7134458416531625
2014-01-09,4.3,0.7773886902479086,5.016666666666667,4.087982198767303,3.175420029104379,0.7047875183321289
2014-01-10,0.5,0.5103950977525354,0.1625,4.31443593328476,3.6092406402963353,0.7053647398868645
2014-01-11,0.2,0.5826797915175844,-0.09583333333333333,2.3787487938877185,1.8928098954888213,0.7019014105584511
2014-01-12,0.0,0.6118473738482444,-2.2916666666666665,1.8903963924935507,1.62422278079111,0.655338871809782
2014-01-13,1.0,0.967204316606831,0.15833333333333335,1.6265285627079928,1.3126736340785818,0.6280170515522985
2014-01-14,10.5,0.1470108332847682,-0.0375,1.6993875903353484,1.354213520306919,0.6630351592062562
2014-01-15,2.3000000000000003,0.18361328976901387,-1.4458333333333335,1.5615461867160272,1.2295938616219078,0.655338871809782
2014-01-16,0.9,0.44175581018646903,-0.08333333333333333,1.5595770238071798,1.2192088900648235,0.6749644046707913
2014-01-17,0.30000000000000004,0.3116040865479432,0.525,1.7131717306972807,1.3022886625214976,0.7565450510734182
2014-01-18,0.0,0.33647890231828964,0.19583333333333333,1.8903963924935507,1.5203730652202672,0.7070964045510713
2014-01-19,0.0,0.593873535114629,2.1416666666666666,1.8903963924935507,1.5619129514486043,0.7019014105584511
2014-01-20,0.1,0.3355918687102785,-0.19166666666666665,1.9987003524801605,1.7176875248048684,0.6722707040820253
2014-01-21,3.6,0.2828000921105019,-3.9875000000000003,1.8982730441289406,1.5930678661198572,0.6439868478999825
2014-01-22,0.5,0.31038081695824676,-2.875,1.5950219561664338,1.2295938616219078,0.6280170515522985
2014-01-23,1.2000000000000002,0.294761762807764,-2.3541666666666665,1.5595770238071798,1.2192088900648235,0.6287866802919458
2014-01-24,0.5,0.26339985588390274,-3.6458333333333335,1.555638697989485,1.2192088900648235,0.6228220575596783
2014-01-25,0.0,0.2684544463886758,-8.424999999999999,1.2976783569304688,1.2192088900648235,0.5587504649840302
