index,FBK,KKS,LAR,LW,VBM
2016-01-29 23:00:00,1.8029399652971513e-05,3.8578846939664026e-05,4.3646791245017316e-05,6.030708524738751e-05,9.491492665053779e-05
2016-01-30 00:00:00,1.7389491945678813e-05,2.2734065915030774e-05,2.9286263333432903e-05,3.508481974987448e-05,7.766896193484396e-05
2016-01-30 01:00:00,1.6749584238386133e-05,0.00010704994102144363,2.672616529106546e-05,1.1658758506031604e-05,7.681459062373262e-05
2016-01-30 02:00:00,1.6109676531093443e-05,9.12838717825441e-05,9.858077347797127e-05,5.100796071898807e-05,7.659555459237755e-05
2016-01-30 03:00:00,1.546976882380075e-05,1.5738805838773603e-05,0.0003880578091125803,0.00010771182010067286,7.275583716595637e-05
2016-01-30 04:00:00,1.4829861116508066e-05,3.27887558986401e-05,0.001043066067328922,6.0310586067346925e-05,7.413064160248837e-05
2016-01-30 05:00:00,1.4189953409215375e-05,3.5291995742138704e-05,0.0012849617869711276,1.9488564502766065e-05,7.437729986942149e-05
2016-01-30 06:00:00,1.3550045701922685e-05,3.380550333220111e-05,0.0007839120569700602,8.282143032798936e-05,7.502005078128785e-05
2016-01-30 07:00:00,1.2910137994630003e-05,7.465978041278822e-05,0.0003012358649775007,0.00011218845240336645,4.99071778580499e-05
2016-01-30 08:00:00,1.2270230287337312e-05,0.0002147069185836905,0.0005964225569622943,0.00010323087318132774,1.959237484841245e-05
2016-01-30 09:00:00,1.1630322580044621e-05,0.0002548861568180264,0.0011345359595403715,0.00012551828701624915,0.00021290348335888953
2016-01-30 10:00:00,1.0990414872751941e-05,0.00012839641257337674,0.0017084958910797818,9.083076834491296e-05,0.0007465586921886517
2016-01-30 11:00:00,1.0350507165459246e-05,8.756236036519492e-05,0.0004904087510410992,3.56739596458073e-05,0.0007808908206870426
2016-01-30 12:00:00,9.71059945816656e-06,3.377916933450955e-05,0.0001382603456746766,4.3640476942003804e-05,0.0006088078441749093
2016-01-30 13:00:00,9.070691750873874e-06,5.222816535069239e-05,0.00048124480201900007,0.0002024276650324509,0.0002802924661838767
2016-01-30 14:00:00,8.430784043581184e-06,4.273051542138473e-05,0.0007352102486212952,0.000205012554759534,0.0003733070872370158
2016-01-30 15:00:00,7.790876336288497e-06,5.226429211029425e-05,0.0010236610335767158,0.00020663204750159575,0.0005851512783623524
2016-01-30 16:00:00,7.150968628995809e-06,5.4336843221962614e-05,0.0005379176433017129,6.582085617164578e-05,0.0006056608163908091
2016-01-30 17:00:00,6.5110609217031214e-06,4.5990423223774635e-05,0.00010816284911401577,1.3438284853545098e-05,0.0004900697578005404
2016-01-30 18:00:00,5.7289515016787265e-06,3.5963647942318805e-05,0.0003487093322900449,0.00010462292428322678,0.0003540277640381048
2016-01-30 19:00:00,1.6326717691415672e-05,4.265983382669122e-05,0.0011184505844777696,2.1361384866387536e-05,0.00017106368242378764
2016-01-30 20:00:00,2.1034705333715945e-05,3.132278461984893e-05,0.00019007404477259916,2.138610869146437e-05,0.00017950460056147206
2016-01-30 21:00:00,2.2641430120505197e-05,3.875809125586237e-05,0.00010377102132254206,2.6139480179838445e-05,0.0003185413726974619
2016-01-30 22:00:00,2.4248154907294446e-05,2.6701925752929854e-05,0.00010681091369952431,3.348401227259409e-05,0.00016965635294720937
2016-01-30 23:00:00,2.5854879694083694e-05,3.590997469701241e-05,0.00011579967054751098,4.358793071658274e-05,0.00016965635294720937
2016-01-31 00:00:00,2.7461604480872946e-05,1.9224907007518297e-05,0.000145791568387212,3.333124188273218e-05,0.00016965635294720937
2016-01-31 01:00:00,2.8829520076115767e-05,1.7052355688217326e-05,0.00016715620304677157,3.634270886945044e-05,0.00016965635294720937
2016-01-31 02:00:00,3.0218712972697626e-05,1.847826261606309e-05,0.0002024057678649419,3.647303627744289e-05,0.0001682472276004945
2016-01-31 03:00:00,3.284070528106103e-05,2.4930005837348414e-05,0.00024189627923482804,2.8618098393520605e-05,0.00016025129837392773
2016-01-31 04:00:00,3.545260895788006e-05,3.438510935329748e-05,0.0002935046713269525,7.403321511788882e-05,0.00012390469471718846
2016-01-31 05:00:00,3.848530902991413e-05,4.81958813298214e-05,0.00033987400642621285,8.009079948436329e-05,0.00010054648866813665
2016-01-31 06:00:00,4.2690547364572965e-05,6.039824283871997e-05,0.0003951926007048269,0.0001007315719362631,8.087042654893402e-05
2016-01-31 07:00:00,2.9945163115686613e-05,7.343914677169007e-05,0.0004719344893366538,3.349058452883027e-05,6.360212962749887e-05
2016-01-31 08:00:00,1.9148855289968657e-05,8.983376526974236e-05,0.00034089311435795035,5.5275000304153175e-05,4.937785706641794e-05
2016-01-31 09:00:00,9.57114093953261e-06,7.699024573282297e-05,0.00018389773145580484,3.871140429043683e-05,3.619501371527707e-05
2016-01-31 10:00:00,1.1208004003093858e-05,7.23290832073653e-05,0.00011771635387612274,5.1249417624744936e-05,2.488320816890277e-05
2016-01-31 11:00:00,3.9650201775966156e-05,0.00011546404531599406,0.00025752128441695985,3.497774007667844e-05,1.4879800223787834e-05
2016-01-31 12:00:00,0.00021894869039052785,0.00022479804064069568,0.00038917642114350476,3.92628595137991e-05,5.699090790697742e-06
2016-01-31 13:00:00,0.00013977552143513937,0.00026481609349462607,0.0003778816008027237,4.672266328813013e-05,2.06196870802571e-06
2016-01-31 14:00:00,4.39550007877954e-05,0.0003012100587593372,0.00015966082159444935,3.153897542289228e-05,4.725621439233834e-05
2016-01-31 15:00:00,0.0003635411400767864,0.00020059460851686465,0.00010059227215985082,0.00010415674582771634,0.00019904383935223562
2016-01-31 16:00:00,9.32655167421432e-05,0.00017488766085182466,6.958384142371849e-05,9.511359810999546e-05,0.00019652851159101598
2016-01-31 17:00:00,0.0,0.00017627584732819073,0.00012033921400871498,0.00013475098026045088,0.00015460204607491094
2016-01-31 18:00:00,0.0,0.00020676504122744884,0.0002218474780259346,6.004882154952417e-05,8.368209038555987e-05
2016-01-31 19:00:00,0.0,0.00018067669243928994,0.00039720651915926494,6.156486844217109e-05,1.2790516503495892e-05
2016-01-31 20:00:00,0.0,0.00017042988434514116,0.00041329165514573615,0.00012775279686507639,1.3646957229445725e-05
2016-01-31 21:00:00,2.2196702997671817e-05,0.00019900702056352122,0.00027204275102254196,8.979623594199544e-05,2.2003769696890238e-05
2016-01-31 22:00:00,4.933886163904845e-05,0.00023023710778674914,0.0002097945169121827,0.0001398204984986092,2.1066988358528823e-05
2016-01-31 23:00:00,5.7557565639905904e-05,0.00023588295430113294,0.00015100962333116662,7.073530217104842e-05,2.123260157715744e-05
2016-02-01 00:00:00,4.784957018301072e-05,0.00016384743451963295,0.0003455045267880078,5.357669487999177e-05,2.1030153567679095e-05
2016-02-01 01:00:00,4.8286476311539274e-05,0.0001396931677534488,0.0005846557727001925,9.728908466320097e-05,2.0681862242548568e-05
2016-02-01 02:00:00,0.00010372136797790533,0.00015665963494424529,0.0005835240905818309,6.902813256254794e-05,2.139293072774405e-05
2016-02-01 03:00:00,0.00011737224897339737,7.825589766467676e-05,0.0003781570815809746,5.624173625429528e-05,2.0605540466980056e-05
2016-02-01 04:00:00,0.00014654325539179664,6.376577617521138e-05,0.0002850629035943393,9.250843829817198e-05,2.1063269532402373e-05
2016-02-01 05:00:00,0.00010839040317017851,5.9203201270339e-05,0.0002237575284164959,5.792433831738183e-05,2.0831579263669045e-05
2016-02-01 06:00:00,0.0001021354908766736,0.00011792080147353936,0.00019394629688053946,0.00010455685169912077,2.064752866843866e-05
2016-02-01 07:00:00,0.00015154047748057383,9.831848324089157e-05,0.00015652705779113456,0.00010468072264036684,1.8498684008371107e-05
2016-02-01 08:00:00,0.00014991952302819198,5.074133688607547e-05,0.0003965311119889863,8.138818049066842e-05,1.6397822899359655e-05
2016-02-01 09:00:00,0.00012558525311555691,4.6921137149230144e-05,0.0006344739387515876,0.00013207854197095175,1.4793844545341994e-05
2016-02-01 10:00:00,0.00010108081348325316,8.10154103712495e-05,0.0004206037169563414,8.193411726070133e-05,1.3323370367500523e-05
2016-02-01 11:00:00,7.657637385094934e-05,0.00010854329241806473,0.00027518934353983515,5.745765028497245e-05,1.201745692585617e-05
2016-02-01 12:00:00,5.2071934218645555e-05,9.862635050041405e-05,0.00020970022949513153,0.00010249226409408077,1.4022099565519272e-05
2016-02-01 13:00:00,2.756749458634177e-05,8.530361574296876e-05,0.0001662469388204591,7.355138970531667e-05,1.363185598456431e-05
2016-02-01 14:00:00,4.08196750560809e-05,6.273497628936216e-05,0.00013591008754755074,4.878775638740091e-05,1.195763456337559e-05
2016-02-01 15:00:00,0.0001781226173593135,8.409302973281953e-05,0.0001373615416897908,0.00010188219532440891,4.1439577101842436e-05
2016-02-01 16:00:00,0.0001950949461537574,0.00011492387649786135,0.00034949619139191146,8.730924316571708e-05,0.0001092270475974876
2016-02-01 17:00:00,0.00012288018045661513,0.00010048891029778061,0.0004814860014959884,7.209032727768855e-05,9.497110603255156e-05
2016-02-01 18:00:00,7.512173817815177e-05,8.264553387727428e-05,0.00032066729539293116,0.00011602224132246828,0.00012322538360276685
2016-02-01 19:00:00,3.0024045770948686e-05,6.755157691229183e-05,0.0002370796140038262,7.484405605211644e-05,0.00010232604904131216
2016-02-01 20:00:00,0.00023398805082690472,5.674350680042121e-05,0.00018285269791279811,5.330432248558902e-05,9.98227216184036e-05
2016-02-01 21:00:00,0.0002167889824359169,0.00011004352766356024,0.0001484899032613854,9.5652010226116e-05,0.000171611412656897
2016-02-01 22:00:00,0.00018952723688964087,0.00013587965425369773,0.00012066429065443594,7.090669591974855e-05,0.00015913759063516695
2016-02-01 23:00:00,0.00022358849148470234,0.00016206713977212327,0.00028276442449359275,4.6299254455951716e-05,9.692687781808878e-05
2016-02-02 00:00:00,0.000105840021201705,0.0001402360047119173,0.0004482530371854677,7.133406432819629e-05,2.3687478754743747e-05
2016-02-02 01:00:00,0.00011126637709493324,8.727605674440763e-05,0.000612603561485723,7.011327529984875e-05,2.3428669068373164e-05
2016-02-02 02:00:00,0.0001410852345462748,0.00012130442826597794,0.00045381290660249766,4.656189270473965e-05,2.3341709561485515e-05
2016-02-02 03:00:00,0.0001499556578036754,0.0001044467918810561,0.00035124065501409586,6.800819554583806e-05,2.329562664824049e-05
2016-02-02 04:00:00,0.00012438303724160798,4.9117127449882995e-05,0.00030385478433588806,6.931466466838275e-05,2.3293992893105518e-05
2016-02-02 05:00:00,8.927215732437188e-05,5.3478625152072726e-05,0.00026350443768536475,4.7389058869498784e-05,2.335094864985739e-05
2016-02-02 06:00:00,0.00011225163230710932,6.303132009700988e-05,0.000234153910824281,7.833183289030537e-05,3.320927707665596e-05
2016-02-02 07:00:00,3.0209675268247462e-05,7.419535877907473e-05,0.00017545726558830724,9.326911073465858e-05,5.7417711413480496e-05
2016-02-02 08:00:00,2.53884589655065e-05,0.00010142478569318325,0.00020189791587692214,6.244575251833066e-05,5.119825253796785e-05
2016-02-02 09:00:00,2.135511819552505e-05,9.190698949919898e-05,0.0005192635016286384,8.730704950619254e-05,4.660920307225346e-05
2016-02-02 10:00:00,1.6982660876751613e-05,6.131356012171247e-05,0.000525953515916823,7.87352940982391e-05,4.267398082300705e-05
2016-02-02 11:00:00,1.393848707926331e-05,2.9163161553339677e-05,5.148033260808084e-05,5.4047789260442246e-05,3.9573506882253675e-05
2016-02-02 12:00:00,1.1186419994196172e-05,2.7578005963268595e-05,3.976980773448792e-05,3.885317700385586e-05,3.713081950654358e-05
2016-02-02 13:00:00,1.300642298324182e-05,2.7631998022194368e-05,3.201939453443495e-05,5.8983795375258976e-05,3.4886345638914365e-05
2016-02-02 14:00:00,8.48098483300301e-06,3.387575946128174e-05,2.894075350587854e-05,5.575896305261683e-05,3.24318564816904e-05
2016-02-02 15:00:00,5.568842369360279e-06,7.3047815946988e-05,2.458399170433838e-05,4.242105920710398e-05,4.7621656625148436e-05
2016-02-02 16:00:00,2.4744495142147637e-06,4.2685748044933365e-05,2.0054852243326733e-05,3.20290786875098e-05,6.679817234766962e-05
2016-02-02 17:00:00,1.3628512621021466e-05,2.4463858903881838e-05,1.7921712203941726e-05,3.7287006264385146e-05,5.991027247047465e-05
2016-02-02 18:00:00,2.9623147360418245e-05,2.4240337338402737e-05,1.805944541759241e-05,7.295233243014887e-05,5.5540251027508364e-05
2016-02-02 19:00:00,3.380320142809957e-05,3.619100090482548e-05,4.5930880094123077e-05,5.7118855194045616e-05,6.413112098897062e-05
2016-02-02 20:00:00,0.00010747768368086659,7.11211971916493e-05,7.307259280836757e-05,4.274697741913144e-05,6.686754675283457e-05
2016-02-02 21:00:00,0.00011763681291640444,8.698185258062275e-05,0.00042365506364479716,6.660501341235357e-05,8.80882788207876e-05
2016-02-02 22:00:00,0.00010253624298690189,0.00011586229984108651,0.00034551042403957444,6.122244912816092e-05,2.5632297670628263e-05
2016-02-02 23:00:00,0.00010075586540701808,9.43830982952667e-05,0.00029149822266366047,4.7323049278379656e-05,2.5538196000027465e-05
2016-02-03 00:00:00,0.0001485902748057946,4.484926324748454e-05,0.00026085335136777577,3.6664140394953374e-05,2.5332625925865704e-05
2016-02-03 01:00:00,0.00014749979118758823,4.7498862358374974e-05,0.00023298366594898379,3.082633007185807e-05,2.5772160492742895e-05
2016-02-03 02:00:00,0.0001463946385852721,5.784161446006892e-05,0.00022494620222422173,6.514351320051181e-05,2.5222130384104192e-05
2016-02-03 03:00:00,8.988215401019006e-05,5.62796608790085e-05,0.00019084220346235977,5.922207887446829e-05,3.690057268253079e-05
2016-02-03 04:00:00,8.300673214941107e-05,6.461883343189298e-05,0.00017557717555934931,4.7309703494735194e-05,3.5613500966039905e-05
2016-02-03 05:00:00,0.00011581470505236203,7.357303651579059e-05,0.00016825426639375477,3.6476278855124336e-05,3.876830077706747e-05
2016-02-03 06:00:00,0.00011624057233496645,4.212743139505902e-05,0.00013110560623564392,4.3432549375808815e-05,3.6900157483489495e-05
2016-02-03 07:00:00,0.00010483445143206402,2.059868274853734e-05,0.00012791075621322408,6.289339090365334e-05,6.982040170788189e-05
2016-02-03 08:00:00,9.067580332982022e-05,1.7026158260497222e-05,0.00012791075621322408,4.6989056318686e-05,6.209306673089464e-05
2016-02-03 09:00:00,8.03844549998875e-05,1.5113116424922286e-05,0.00022377946787181647,3.519333401752617e-05,5.6530121966196714e-05
2016-02-03 10:00:00,6.786429128294884e-05,2.1403952940343997e-05,0.000473255848300764,3.370049039872013e-05,5.1660456727258806e-05
2016-02-03 11:00:00,5.8885955602469275e-05,2.4485480368313364e-05,0.00025445027821758854,6.752851912723295e-05,4.778027571861168e-05
2016-02-03 12:00:00,4.7923840778014114e-05,5.329854843322001e-05,0.00010496399629003083,5.291801663396105e-05,4.391749825725969e-05
2016-02-03 13:00:00,6.645981119324614e-05,7.008347911976793e-05,8.719095383867414e-05,3.693727374278115e-05,4.046535656984868e-05
2016-02-03 14:00:00,5.793794747766314e-05,4.0606214194484236e-05,7.582324508506601e-05,8.10780530748764e-05,3.846235493308095e-05
2016-02-03 15:00:00,4.129293803400459e-05,4.680901176031555e-05,7.026579102106823e-05,8.846637782712434e-05,0.00013785655679651526
2016-02-03 16:00:00,2.510014841299699e-05,1.2417941325252396e-05,5.9425907193618344e-05,6.420842938888574e-05,0.00014128418309659424
2016-02-03 17:00:00,1.3908924595214168e-05,1.5753349575026254e-05,5.448416950831497e-05,8.890831832606947e-05,0.0001443804411532931
2016-02-03 18:00:00,5.76517888236872e-06,1.8603752753776712e-05,5.448416950831497e-05,8.762420838531612e-05,3.9344660539262916e-05
2016-02-03 19:00:00,0.00011467451754943706,1.636519219298773e-05,4.759644621672679e-05,6.121785032012714e-05,2.0450721438118615e-05
2016-02-03 20:00:00,0.00012391391283078968,1.0960868302755558e-05,3.870254799556173e-05,5.1087731931211434e-05,2.297555079398372e-05
2016-02-03 21:00:00,0.0001405438893342411,5.9579161663654834e-05,3.8153988959022156e-05,8.890928845309623e-05,3.589631223661957e-05
2016-02-03 22:00:00,0.00011569770049482239,5.135891709857213e-05,3.712019755585495e-05,6.219733910309355e-05,3.505839040709681e-05
2016-02-03 23:00:00,0.00014231134888918035,3.614352921684415e-05,5.763069873726047e-05,4.983440204701059e-05,8.240112241485053e-05
2016-02-04 00:00:00,0.00011929963084215656,1.802681730226615e-05,0.00012347628657559677,0.00011387996383205366,0.00010958968582085834
2016-02-04 01:00:00,0.00013576500753521847,1.3510161985520034e-05,0.00017404187919518003,9.035496468053239e-05,3.268690348627942e-05
2016-02-04 02:00:00,0.00013025769721737582,2.0784866675635768e-05,0.00013396042697904267,9.662548529568306e-05,3.2445647991858365e-05
2016-02-04 03:00:00,0.0001137315308407591,1.2632292618874512e-05,0.00010884926059599223,0.00011853473695075083,3.2653888664740245e-05
2016-02-04 04:00:00,0.0001414517613337287,1.9510529570500446e-05,9.38534187625099e-05,7.20615618904326e-05,3.306841874192304e-05
2016-02-04 05:00:00,9.745075059355928e-05,3.0300173185917858e-05,8.710228459101058e-05,5.608044383574931e-05,3.3459816031513676e-05
2016-02-04 06:00:00,8.52901407186217e-05,5.047403050615167e-05,7.744700099029719e-05,7.9013789360017e-05,3.252895898487989e-05
2016-02-04 07:00:00,0.00013727721187800144,7.34379250912765e-05,7.652059124359664e-05,3.987002523080559e-05,0.00012465800262213112
2016-02-04 08:00:00,0.00018331343986570267,4.689744846147048e-05,6.568358428173485e-05,2.7815449912641804e-05,0.00010839666881953881
2016-02-04 09:00:00,0.000150448740718716,8.297424592943686e-05,5.489709786178641e-05,7.992216075721467e-05,9.527431276986571e-05
2016-02-04 10:00:00,0.0001211159178018852,8.814380121927944e-05,6.110785930409031e-05,8.243510167402829e-05,8.294843705905131e-05
2016-02-04 11:00:00,9.253644655517743e-05,0.00010446287183722012,0.0001153746320934501,0.00011950940943036207,7.15309794644487e-05
2016-02-04 12:00:00,6.256740594710044e-05,0.0001223768503101689,0.00010362568388769159,0.00014028919354651165,0.00012569706785246236
2016-02-04 13:00:00,3.284904261993233e-05,0.00016453509450158,9.085058668635096e-05,0.0001449879871633771,0.0001875341900976125
2016-02-04 14:00:00,3.0301068527648725e-05,0.0001468504533356065,0.00010102303423800864,0.00016444825675901076,0.00015202323433485162
2016-02-04 15:00:00,0.00022770425713841317,0.00013007387779995384,9.59170758997705e-05,9.43843072807523e-05,0.0002400055852774988
2016-02-04 16:00:00,0.00019132428856658267,0.00015653867483710957,4.216661222660205e-05,0.00014521189373438767,0.00024528526869022494
2016-02-04 17:00:00,8.784789064873508e-05,0.00017260865116471043,3.639987319931026e-05,7.400898384234014e-05,0.0003038518099858136
2016-02-04 18:00:00,7.136951562380795e-05,0.00015326647294771706,5.931401718500858e-05,0.00011749493288716717,0.0002477074397692346
2016-02-04 19:00:00,0.0003608307614304918,0.00017784825141167109,7.345591177263506e-05,0.00010473205352930116,0.00031555372710367896
2016-02-04 20:00:00,0.00014287351430280917,0.00012860496587556474,8.717183090368666e-05,0.0001524551323946171,0.0002547462309192261
2016-02-04 21:00:00,7.752143950462722e-05,0.00013263855048169305,0.00010172132322430749,9.248475775271166e-05,0.00042620817575260504
2016-02-04 22:00:00,8.974796033653755e-05,0.00017162348504355456,8.752137171298664e-05,7.381033172527274e-05,0.00020551885901599011
2016-02-04 23:00:00,0.00017502541413246648,0.00018052938138004657,4.583033586674204e-05,7.971576008460044e-05,6.371678812384121e-05
2016-02-05 00:00:00,0.0001744586920566939,0.0002178199275076468,2.645920357994574e-05,3.9143874136204076e-05,3.7466232177556135e-05
2016-02-05 01:00:00,0.00016450304778531708,0.00023231161568049743,5.482789341489428e-05,8.393583365620403e-05,3.694505619128646e-05
2016-02-05 02:00:00,6.607666038862933e-05,0.00019050857286972126,8.538751637836371e-05,6.435613417872302e-05,3.688267975938196e-05
2016-02-05 03:00:00,9.245871267240974e-05,0.00016646666450942165,9.410937883047224e-05,0.00011197416952593484,3.629302783191268e-05
2016-02-05 04:00:00,0.0001658058975729967,0.00017421927137037935,5.626263066049049e-05,0.00010675790416036032,8.345741623753483e-05
2016-02-05 05:00:00,0.00020080756097843163,0.0001316698051318304,3.7865793649719916e-05,7.865832651455856e-05,8.838616709631217e-05
2016-02-05 06:00:00,9.036635260394567e-05,0.000129350245887132,2.937609978574193e-05,0.00012074344884353831,8.826435179901454e-05
2016-02-05 07:00:00,6.188504467662212e-05,0.00014857299414806208,2.508623636714817e-05,7.084723822888034e-05,7.493537166032507e-05
2016-02-05 08:00:00,0.00014879747578679586,0.0001373382221189418,5.8026928553181275e-05,9.208483976581179e-05,6.472333697541698e-05
2016-02-05 09:00:00,0.00018092511099168743,0.00011782649965718132,8.711796498395426e-05,8.31715237749314e-05,5.592949210457641e-05
2016-02-05 10:00:00,0.0001363500191562987,0.00014005827315509908,0.000105568452001775,6.878094453198143e-05,4.7729478194074944e-05
2016-02-05 11:00:00,9.35444923894542e-05,0.00014264261470711063,0.0008000782039633617,9.834879531374756e-05,0.0001242762469291717
2016-02-05 12:00:00,5.142724599664755e-05,0.00012246265971709892,0.0004142422452426461,5.041857478864878e-05,0.00020905506300041558
2016-02-05 13:00:00,3.136028533835056e-05,0.00014718242949453755,0.00038719456309747435,6.986591425418586e-05,0.00020632184340995725
2016-02-05 14:00:00,0.00023160378347833116,0.00018155182254559726,0.000760082098722161,7.360942383056868e-05,0.0002442118391175794
2016-02-05 15:00:00,0.00016442881734093567,0.00018933820777167925,0.0010237125082281646,5.309896174745283e-05,0.00019163896406773103
2016-02-05 16:00:00,8.424254913342952e-05,0.00014911754278506065,0.0003850820076051481,9.622284420994796e-05,0.0002491567920642785
2016-02-05 17:00:00,3.5902737919915266e-05,0.00016196168347511715,0.00017236269071365103,6.48290120833905e-05,0.00018502562809003518
2016-02-05 18:00:00,0.0001342967729687288,0.0001598090949878542,0.00010095001705999919,0.00010763148334200946,0.00022336345080109006
2016-02-05 19:00:00,0.00026365212363193413,0.00014421888557977267,0.00014927786944514732,7.288385188261332e-05,0.00024748595913055686
2016-02-05 20:00:00,0.00011042227377872843,0.0001279701917709667,0.0002624588375567358,6.220840638864035e-05,0.00021285339379982976
2016-02-05 21:00:00,0.00010406432990331495,0.00014067557808289898,0.00035227453764094654,0.00010219019899975619,0.0003773732307404775
2016-02-05 22:00:00,0.00013881657969217926,0.00012732716923624996,0.0007464838877470884,6.25553717666967e-05,0.00012134599374324935
2016-02-05 23:00:00,0.00015059689262031934,0.00013100786287631704,0.0004435293504112942,8.979619916715223e-05,5.777932908023751e-05
2016-02-06 00:00:00,0.00018780489623119645,0.00014051306036605196,0.000300164038138328,4.945323379831657e-05,5.7263060683210536e-05
2016-02-06 01:00:00,0.00015740256789703634,0.00014226590974830022,0.00022035891504506748,7.302992519645398e-05,0.00012070309482106323
2016-02-06 02:00:00,0.0001608449021805916,0.00015432158550358189,0.0003616959267953872,0.00011561071394130897,0.00011597089600397386
2016-02-06 03:00:00,0.0001630461868487747,0.0001923463787063635,0.0007047791463283596,0.00010496146703117774,4.357713427336104e-05
2016-02-06 04:00:00,0.0001137066377698659,0.00028198845319628323,0.0005785254915446359,0.0001275340267344804,4.417423192994651e-05
2016-02-06 05:00:00,0.0001578154509838726,0.0002925600708316455,0.00017683557857424556,7.155204035654335e-05,4.4037644348793206e-05
2016-02-06 06:00:00,0.00016932200093583845,0.00019330981365926807,0.00012286161239020407,7.725062588707869e-05,7.421084590545135e-05
2016-02-06 07:00:00,0.00013590963193602822,8.051350541901023e-05,9.552356900718542e-05,5.694986115324604e-05,0.00010314489714902061
2016-02-06 08:00:00,0.00010190796759122418,0.0001425920525891203,7.614575792275555e-05,2.8003600981279088e-05,9.00361439297688e-05
2016-02-06 09:00:00,7.169604202396089e-05,0.0001737845462791654,0.00014104430025397826,3.811093552182635e-05,8.008034936746563e-05
2016-02-06 10:00:00,4.494128656394291e-05,0.00013975913926689951,0.000243283361113052,3.537515992702195e-05,7.18587654731855e-05
2016-02-06 11:00:00,1.9836740569602307e-05,0.00013180363293058083,0.0002872282848495542,2.445331874855323e-05,6.465780158034492e-05
2016-02-06 12:00:00,5.9198394774485527e-05,0.00014624854350264542,0.0001915312145198909,6.283979495334806e-05,5.8306091670587164e-05
2016-02-06 13:00:00,0.00023422011122821432,0.00013450536704507488,0.0001470333368210678,7.938322608492735e-05,7.514040967206475e-05
2016-02-06 14:00:00,0.00016454898297403755,0.0001019085614320062,0.0001219257082977091,5.242001961641154e-05,0.0001303011743610398
2016-02-06 15:00:00,0.00011386472933287577,5.3782836861598697e-05,9.820055985617007e-05,7.514590820731805e-05,0.00011205448444263696
2016-02-06 16:00:00,7.77656457621731e-05,4.449736175334977e-05,9.46389944724806e-05,6.955331185561988e-05,0.00010097128239216702
2016-02-06 17:00:00,4.431863599246965e-05,5.828414251363768e-05,7.086343366705619e-05,4.949612833087162e-05,0.00015918953094556443
2016-02-06 18:00:00,1.4335989290453747e-05,0.00010017551126027252,0.00014421685038392866,4.3914150167034684e-05,0.00019558795273570836
